country,year,age_group,sex,subcode,ucd,any_common,population
US,2016,15-19,F,K80,0,0,10335334
US,2016,15-19,M,K80,0,0,10804809
US,2016,20-24,F,K80,2,3,10880883
US,2016,20-24,M,K80,2,3,11486770
US,2016,25-29,F,K80,1,7,11271329
US,2016,25-29,M,K80,1,2,11668343
US,2016,30-34,F,K80,2,4,10837503
US,2016,30-34,M,K80,3,7,10997952
US,2016,35-39,F,K80,3,5,10399494
US,2016,35-39,M,K80,0,4,10385679
US,2016,40-44,F,K80,6,11,9910118
US,2016,40-44,M,K80,3,4,9768609
US,2016,45-49,F,K80,5,10,10550885
US,2016,45-49,M,K80,10,27,10356168
US,2016,5-9,F,K80,0,0,10008005
US,2016,5-9,M,K80,0,0,10442552
US,2016,50-54,F,K80,8,17,11087512
US,2016,50-54,M,K80,13,32,10708723
US,2016,55-59,F,K80,19,35,11276769
US,2016,55-59,M,K80,13,32,10663988
US,2016,60-64,F,K80,23,42,10153415
US,2016,60-64,M,K80,24,68,9297699
US,2016,65-69,F,K80,25,53,8874413
US,2016,65-69,M,K80,43,83,7927580
US,2016,70-74,F,K80,44,78,6347009
US,2016,70-74,M,K80,44,75,5444125
US,2016,75-79,F,K80,54,95,4642235
US,2016,75-79,M,K80,55,96,3721492
US,2016,80-84,F,K80,92,139,3415481
US,2016,80-84,M,K80,75,122,2453136
US,2016,85+,F,K80,299,437,4148383
US,2016,85+,M,K80,160,248,2234625
US,2017,0-4,F,K80,0,0,9721892
US,2017,0-4,M,K80,0,0,10173124
US,2017,10-14,F,K80,0,0,10174304
US,2017,10-14,M,K80,0,0,10609152
US,2017,15-19,F,K80,0,0,10322453
US,2017,15-19,M,K80,0,1,10783133
US,2017,20-24,F,K80,2,4,10747498
US,2017,20-24,M,K80,1,3,11314113
US,2017,25-29,F,K80,0,0,11463708
US,2017,25-29,M,K80,0,2,11897087
US,2017,30-34,F,K80,1,4,10877130
US,2017,30-34,M,K80,5,9,11081933
US,2017,35-39,F,K80,3,7,10594335
US,2017,35-39,M,K80,2,4,10596983
US,2017,40-44,F,K80,2,5,9857600
US,2017,40-44,M,K80,2,11,9718987
US,2017,45-49,F,K80,4,12,10547318
US,2017,45-49,M,K80,8,17,10349982
US,2017,5-9,F,K80,0,0,9948106
US,2017,5-9,M,K80,0,0,10382200
US,2017,50-54,F,K80,7,16,10844299
US,2017,50-54,M,K80,13,28,10485450
US,2017,55-59,F,K80,15,27,11274831
US,2017,55-59,M,K80,29,58,10670828
US,2017,60-64,F,K80,19,42,10398926
US,2017,60-64,M,K80,22,43,9529117
US,2017,65-69,F,K80,31,54,8884407
US,2017,65-69,M,K80,45,73,7909189
US,2017,70-74,F,K80,50,75,6881542
US,2017,70-74,M,K80,45,81,5931096
US,2017,75-79,F,K80,63,106,4833186
US,2017,75-79,M,K80,54,90,3889506
US,2017,80-84,F,K80,70,108,3455501
US,2017,80-84,M,K80,70,114,2504286
US,2017,85+,F,K80,252,435,4181647
US,2017,85+,M,K80,158,240,2287279
US,2018,0-4,F,K80,0,0,9665926
US,2018,0-4,M,K80,0,0,10112601
US,2018,10-14,F,K80,0,0,10223894
US,2018,10-14,M,K80,1,1,10663948
US,2018,15-19,F,K80,0,2,10314076
US,2018,15-19,M,K80,1,2,10762990
US,2018,20-24,F,K80,2,3,10652877
US,2018,20-24,M,K80,1,1,11172233
US,2018,25-29,F,K80,1,4,11535821
US,2018,25-29,M,K80,1,2,12011397
US,2018,30-34,F,K80,2,3,10945565
US,2018,30-34,M,K80,3,6,11186277
US,2018,35-39,F,K80,2,5,10767228
US,2018,35-39,M,K80,2,8,10781732
US,2018,40-44,F,K80,1,9,9901383
US,2018,40-44,M,K80,6,12,9781751
US,2018,45-49,F,K80,5,11,10466104
US,2018,45-49,M,K80,3,9,10249333
US,2018,5-9,F,K80,0,0,9888217
US,2018,5-9,M,K80,0,0,10324741
US,2018,50-54,F,K80,5,18,10593345
US,2018,50-54,M,K80,17,28,10262878
US,2018,55-59,F,K80,20,35,11257833
US,2018,55-59,M,K80,25,47,10658259
US,2018,60-64,F,K80,19,38,10585539
US,2018,60-64,M,K80,24,56,9717646
US,2018,65-69,F,K80,34,59,9041390
US,2018,65-69,M,K80,47,82,8022909
US,2018,70-74,F,K80,35,67,7180687
US,2018,70-74,M,K80,53,84,6200020
US,2018,75-79,F,K80,43,82,5115395
US,2018,75-79,M,K80,50,87,4134784
US,2018,80-84,F,K80,78,120,3536898
US,2018,80-84,M,K80,83,119,2584496
US,2018,85+,F,K80,275,411,4205508
US,2018,85+,M,K80,130,211,2332518
US,2019,0-4,F,K80,0,0,9570073
US,2019,0-4,M,K80,0,0,10001266
US,2019,10-14,F,K80,0,0,10190891
US,2019,10-14,M,K80,0,0,10629162
US,2019,15-19,F,K80,0,1,10313575
US,2019,15-19,M,K80,0,0,10752848
US,2019,20-24,F,K80,0,1,10577124
US,2019,20-24,M,K80,1,1,11066850
US,2019,25-29,F,K80,0,1,11518714
US,2019,25-29,M,K80,1,5,12020738
US,2019,30-34,F,K80,1,5,11093732
US,2019,30-34,M,K80,4,9,11370500
US,2019,35-39,F,K80,0,8,10861340
US,2019,35-39,M,K80,6,11,10892543
US,2019,40-44,F,K80,6,14,10014341
US,2019,40-44,M,K80,3,8,9906220
US,2019,45-49,F,K80,7,12,10307804
US,2019,45-49,M,K80,5,12,10082635
US,2019,5-9,F,K80,0,0,9886447
US,2019,5-9,M,K80,0,0,10335306
US,2019,50-54,F,K80,11,18,10387588
US,2019,50-54,M,K80,15,24,10082296
US,2019,55-59,F,K80,24,48,11232044
US,2019,55-59,M,K80,24,49,10639047
US,2019,60-64,F,K80,21,36,10708826
US,2019,60-64,M,K80,30,57,9851308
US,2019,65-69,F,K80,33,48,9252566
US,2019,65-69,M,K80,35,73,8191801
US,2019,70-74,F,K80,48,84,7527818
US,2019,70-74,M,K80,64,101,6499159
US,2019,75-79,F,K80,46,90,5333117
US,2019,75-79,M,K80,64,115,4317707
US,2019,80-84,F,K80,73,123,3636357
US,2019,80-84,M,K80,80,132,2678743
US,2019,85+,F,K80,293,469,4225260
US,2019,85+,M,K80,154,239,2374207
US,2020,0-4,F,K80,1,1,9440135
US,2020,0-4,M,K80,0,0,9861157
US,2020,10-14,F,K80,1,1,10159455
US,2020,10-14,M,K80,0,0,10594968
US,2020,15-19,F,K80,1,1,10266332
US,2020,15-19,M,K80,0,1,10694597
US,2020,20-24,F,K80,1,1,10561909
US,2020,20-24,M,K80,2,2,11032846
US,2020,25-29,F,K80,2,5,11356117
US,2020,25-29,M,K80,2,4,11875126
US,2020,30-34,F,K80,4,5,11269150
US,2020,30-34,M,K80,5,8,11569253
US,2020,35-39,F,K80,4,9,10890716
US,2020,35-39,M,K80,2,5,10937588
US,2020,40-44,F,K80,0,6,10199608
US,2020,40-44,M,K80,7,16,10108280
US,2020,45-49,F,K80,6,12,10097702
US,2020,45-49,M,K80,7,17,9872904
US,2020,5-9,F,K80,0,0,9890958
US,2020,5-9,M,K80,0,0,10346753
US,2020,50-54,F,K80,8,23,10343739
US,2020,50-54,M,K80,10,30,10051788
US,2020,55-59,F,K80,15,33,11091171
US,2020,55-59,M,K80,19,45,10511928
US,2020,60-64,F,K80,23,47,10823072
US,2020,60-64,M,K80,31,75,9977506
US,2020,65-69,F,K80,34,81,9483316
US,2020,65-69,M,K80,49,87,8390351
US,2020,70-74,F,K80,50,87,7882542
US,2020,70-74,M,K80,55,99,6793189
US,2020,75-79,F,K80,69,110,5513149
US,2020,75-79,M,K80,72,121,4473684
US,2020,80-84,F,K80,67,132,3715123
US,2020,80-84,M,K80,73,129,2749591
US,2020,85+,F,K80,262,437,4243727
US,2020,85+,M,K80,170,277,2414693
US,2021,0-4,F,K80,0,0,9213282
US,2021,0-4,M,K80,0,0,9638924
US,2021,10-14,F,K80,0,0,10468966
US,2021,10-14,M,K80,0,0,10998343
US,2021,15-19,F,K80,1,1,10550956
US,2021,15-19,M,K80,0,1,11032075
US,2021,20-24,F,K80,0,1,10563847
US,2021,20-24,M,K80,1,3,10986668
US,2021,25-29,F,K80,1,3,11022779
US,2021,25-29,M,K80,0,1,11386632
US,2021,30-34,F,K80,4,7,11436751
US,2021,30-34,M,K80,2,4,11681024
US,2021,35-39,F,K80,6,10,11042908
US,2021,35-39,M,K80,3,7,11271318
US,2021,40-44,F,K80,5,10,10515899
US,2021,40-44,M,K80,6,8,10597422
US,2021,45-49,F,K80,8,15,9910370
US,2021,45-49,M,K80,11,25,9880380
US,2021,5-9,F,K80,0,0,9924515
US,2021,5-9,M,K80,0,0,10385783
US,2021,50-54,F,K80,11,29,10471707
US,2021,50-54,M,K80,9,24,10436367
US,2021,55-59,F,K80,12,31,10938806
US,2021,55-59,M,K80,24,44,10630482
US,2021,60-64,F,K80,23,46,10897299
US,2021,60-64,M,K80,37,78,10323993
US,2021,65-69,F,K80,28,77,9637672
US,2021,65-69,M,K80,51,105,8736147
US,2021,70-74,F,K80,66,123,8147119
US,2021,70-74,M,K80,78,127,7103881
US,2021,75-79,F,K80,65,136,5434012
US,2021,75-79,M,K80,83,132,4461789
US,2021,80-84,F,K80,103,150,3613724
US,2021,80-84,M,K80,77,119,2688870
US,2021,85+,F,K80,282,445,3865451
US,2021,85+,M,K80,175,277,2203599
US,2022,0-4,F,K80,0,0,9149470
US,2022,0-4,M,K80,1,1,9561484
US,2022,10-14,F,K80,0,0,10338140
US,2022,10-14,M,K80,0,1,10858115
US,2022,15-19,F,K80,0,0,10695953
US,2022,15-19,M,K80,1,1,11201441
US,2022,20-24,F,K80,1,3,10656544
US,2022,20-24,M,K80,3,3,11090066
US,2022,25-29,F,K80,2,5,10953339
US,2022,25-29,M,K80,2,7,11299481
US,2022,30-34,F,K80,2,6,11618816
US,2022,30-34,M,K80,5,9,11852898
US,2022,35-39,F,K80,3,12,11104338
US,2022,35-39,M,K80,1,8,11337479
US,2022,40-44,F,K80,3,9,10726881
US,2022,40-44,M,K80,2,7,10827504
US,2022,45-49,F,K80,1,13,9874888
US,2022,45-49,M,K80,17,30,9826556
US,2022,5-9,F,K80,0,0,9924379
US,2022,5-9,M,K80,0,0,10384438
US,2022,50-54,F,K80,13,30,10467562
US,2022,50-54,M,K80,16,35,10418054
US,2022,55-59,F,K80,22,48,10690530
US,2022,55-59,M,K80,23,51,10387713
US,2022,60-64,F,K80,26,61,10921606
US,2022,60-64,M,K80,34,70,10344609
US,2022,65-69,F,K80,59,105,9845120
US,2022,65-69,M,K80,60,102,8934330
US,2022,70-74,F,K80,63,115,8159247
US,2022,70-74,M,K80,67,140,7066013
US,2022,75-79,F,K80,75,128,5934586
US,2022,75-79,M,K80,100,166,4911106
US,2022,80-84,F,K80,82,142,3753023
US,2022,80-84,M,K80,92,146,2797365
US,2022,85+,F,K80,287,449,3866967
US,2022,85+,M,K80,166,306,2237280
US,2023,0-4,F,K80,0,2,9113709
US,2023,0-4,M,K80,0,0,9518688
US,2023,10-14,F,K80,0,0,10220382
US,2023,10-14,M,K80,0,0,10723279
US,2023,15-19,F,K80,0,0,10848970
US,2023,15-19,M,K80,1,1,11379103
US,2023,20-24,F,K80,1,3,10793698
US,2023,20-24,M,K80,1,1,11249749
US,2023,25-29,F,K80,2,5,10974079
US,2023,25-29,M,K80,2,4,11304143
US,2023,30-34,F,K80,1,2,11761144
US,2023,30-34,M,K80,5,13,12009251
US,2023,35-39,F,K80,4,6,11232482
US,2023,35-39,M,K80,2,7,11465154
US,2023,40-44,F,K80,2,8,10948511
US,2023,40-44,M,K80,4,9,11066810
US,2023,45-49,F,K80,5,17,9974556
US,2023,45-49,M,K80,3,21,9932362
US,2023,5-9,F,K80,0,0,9912913
US,2023,5-9,M,K80,0,0,10371140
US,2023,50-54,F,K80,9,17,10407373
US,2023,50-54,M,K80,20,39,10331257
US,2023,55-59,F,K80,15,30,10466862
US,2023,55-59,M,K80,16,52,10188050
US,2023,60-64,F,K80,18,41,10932221
US,2023,60-64,M,K80,33,65,10353638
US,2023,65-69,F,K80,58,91,10042785
US,2023,65-69,M,K80,45,94,9138341
US,2023,70-74,F,K80,57,109,8331148
US,2023,70-74,M,K80,58,119,7204482
US,2023,75-79,F,K80,84,146,6221182
US,2023,75-79,M,K80,82,144,5158922
US,2023,80-84,F,K80,87,156,3983828
US,2023,80-84,M,K80,85,153,2991466
US,2023,85+,F,K80,271,446,3934293
US,2023,85+,M,K80,146,256,2320260
US,2024,0-4,F,K80,0,0,9098271
US,2024,0-4,M,K80,0,0,9501043
US,2024,10-14,F,K80,0,0,10200006
US,2024,10-14,M,K80,0,0,10701148
US,2024,15-19,F,K80,0,0,10914056
US,2024,15-19,M,K80,0,0,11461769
US,2024,20-24,F,K80,1,1,10970121
US,2024,20-24,M,K80,1,2,11451815
US,2024,25-29,F,K80,2,3,11069140
US,2024,25-29,M,K80,4,6,11390736
US,2024,30-34,F,K80,3,9,11866273
US,2024,30-34,M,K80,4,10,12127715
US,2024,35-39,F,K80,2,8,11467859
US,2024,35-39,M,K80,6,10,11702213
US,2024,40-44,F,K80,5,11,11115417
US,2024,40-44,M,K80,9,19,11253735
US,2024,45-49,F,K80,2,17,10164244
US,2024,45-49,M,K80,6,20,10129805
US,2024,5-9,F,K80,0,0,9878030
US,2024,5-9,M,K80,0,0,10319642
US,2024,50-54,F,K80,8,17,10293667
US,2024,50-54,M,K80,15,33,10192640
US,2024,55-59,F,K80,18,31,10307943
US,2024,55-59,M,K80,17,43,10051985
US,2024,60-64,F,K80,25,48,10938774
US,2024,60-64,M,K80,28,64,10363023
US,2024,65-69,F,K80,45,81,10191886
US,2024,65-69,M,K80,46,86,9297585
US,2024,70-74,F,K80,51,110,8553407
US,2024,70-74,M,K80,68,119,7402084
US,2024,75-79,F,K80,81,135,6557458
US,2024,75-79,M,K80,86,151,5435868
US,2024,80-84,F,K80,111,169,4165424
US,2024,80-84,M,K80,75,121,3141063
US,2024,85+,F,K80,277,474,4021130
US,2024,85+,M,K80,165,271,2414013
BR,2012,0-4,F,K81,0,0,7153216
BR,2012,0-4,M,K81,0,0,7492554
BR,2012,10-14,F,K81,1,1,8285050
BR,2012,10-14,M,K81,0,2,8541075
BR,2012,15-19,F,K81,2,4,8589660
BR,2012,15-19,M,K81,0,3,8639928
BR,2012,20-24,F,K81,3,4,8531695
BR,2012,20-24,M,K81,2,3,8441064
BR,2012,25-29,F,K81,11,16,8792496
BR,2012,25-29,M,K81,1,4,8575592
BR,2012,30-34,F,K81,11,16,8544808
BR,2012,30-34,M,K81,3,6,8199033
BR,2012,35-39,F,K81,12,22,7470921
BR,2012,35-39,M,K81,7,14,7099826
BR,2012,40-44,F,K81,28,36,6855954
BR,2012,40-44,M,K81,20,27,6421655
BR,2012,45-49,F,K81,23,38,6462955
BR,2012,45-49,M,K81,25,32,5948125
BR,2012,5-9,F,K81,1,1,7569606
BR,2012,5-9,M,K81,0,0,7921789
BR,2012,50-54,F,K81,37,59,5695367
BR,2012,50-54,M,K81,29,40,5184257
BR,2012,55-59,F,K81,48,75,4730221
BR,2012,55-59,M,K81,47,71,4250290
BR,2012,60-64,F,K81,61,102,3745698
BR,2012,60-64,M,K81,50,73,3312928
BR,2012,65-69,F,K81,78,114,2818255
BR,2012,65-69,M,K81,62,98,2425459
BR,2012,70-74,F,K81,100,152,2176358
BR,2012,70-74,M,K81,90,137,1760793
BR,2012,75-79,F,K81,119,181,1628848
BR,2012,75-79,M,K81,92,151,1200455
BR,2012,80-84,F,K81,155,221,1080514
BR,2012,80-84,M,K81,97,139,712708
BR,2012,85+,F,K81,226,334,895787
BR,2012,85+,M,K81,137,180,515680
BR,2013,0-4,F,K81,1,2,7121178
BR,2013,0-4,M,K81,1,1,7463884
BR,2013,10-14,F,K81,0,1,8138707
BR,2013,10-14,M,K81,0,0,8426065
BR,2013,15-19,F,K81,3,4,8561467
BR,2013,15-19,M,K81,1,3,8644694
BR,2013,20-24,F,K81,3,7,8488814
BR,2013,20-24,M,K81,3,4,8412732
BR,2013,25-29,F,K81,9,14,8724932
BR,2013,25-29,M,K81,2,5,8524675
BR,2013,30-34,F,K81,13,20,8648899
BR,2013,30-34,M,K81,4,7,8310811
BR,2013,35-39,F,K81,9,24,7660500
BR,2013,35-39,M,K81,7,10,7282908
BR,2013,40-44,F,K81,18,26,6928918
BR,2013,40-44,M,K81,20,31,6497525
BR,2013,45-49,F,K81,32,46,6540506
BR,2013,45-49,M,K81,21,36,6021673
BR,2013,5-9,F,K81,0,1,7454699
BR,2013,5-9,M,K81,0,2,7805624
BR,2013,50-54,F,K81,34,59,5850019
BR,2013,50-54,M,K81,32,49,5313955
BR,2013,55-59,F,K81,61,96,4896250
BR,2013,55-59,M,K81,54,79,4391704
BR,2013,60-64,F,K81,58,102,3903087
BR,2013,60-64,M,K81,61,86,3437752
BR,2013,65-69,F,K81,90,140,2951155
BR,2013,65-69,M,K81,71,107,2536782
BR,2013,70-74,F,K81,119,178,2228456
BR,2013,70-74,M,K81,93,135,1804579
